mwe_id,language,canonical_form,token_count,mwe_type,modifier,head,comp_class_provisional,comp_score_gold_0_5,annotation_status,meaning_tr,meaning_origin,meaning_source_name,meaning_source_url,meaning_reuse_status,meaning_license_review_status,neutral_sentence,neutral_sentence_review_status,example_1,example_1_target_surface,example_1_origin,example_1_source_name,example_1_source_url,example_1_source_author,example_1_source_license,example_1_license_review_status,example_1_sense_review_status,example_2,example_2_target_surface,example_2_origin,example_2_source_name,example_2_source_url,example_2_source_author,example_2_source_license,example_2_license_review_status,example_2_sense_review_status,example_3,example_3_target_surface,example_3_origin,example_3_source_name,example_3_source_url,example_3_source_author,example_3_source_license,example_3_license_review_status,example_3_sense_review_status,curation_notes,accessed_at
TR-NC-215,TR,kredi kartı,2,nominal_multiword_expression,kredi,kartı,C,,provisional_curation_requires_human_rating,Banka kredisini kullanarak ödeme yapmayı sağlayan kart,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=kredi%20kart%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kredi kartı.,two_word_nominal_template,Kredi kartım ATM tarafından reddedildi.,Kredi kartım,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/849915,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Ödeme için kredi kartı kullanabilir miyim?,kredi kartı,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1059429,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Ben bir kredi kartı ile ödemek istiyorum.,kredi kartı,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1062832,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-216,TR,banka hesabı,2,nominal_multiword_expression,banka,hesabı,C,,provisional_curation_requires_human_rating,Bir banka nezdinde para işlemleri için açılan hesap,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=banka%20hesab%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir banka hesabı.,two_word_nominal_template,Onun bir İsviçre banka hesabında gizlenmiş çok fazla parası olduğu söyleniyor.,banka hesabında,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3211989,User20656,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Brian'ın cüzdan ve banka hesabında az para var.,banka hesabında,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4004166,deyta,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Banka hesabımda fazla param yok.,Banka hesabımda,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4041922,deyta,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-217,TR,sağlık sigortası,2,nominal_multiword_expression,sağlık,sigortası,C,,provisional_curation_requires_human_rating,Sağlık giderlerini belirli koşullarla karşılayan sigorta,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=sa%C4%9Fl%C4%B1k%20sigortas%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir sağlık sigortası.,two_word_nominal_template,Sağlık sigortası kartımı getirmeyi unuttum.,Sağlık sigortası,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1828018,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Sağlık sigortası belgeni görmeme izin ver.,Sağlık sigortası,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1904726,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Tom artık ebeveynlerinin sağlık sigortası kapsamında değil.,sağlık sigortası,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2836088,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-218,TR,iş görüşmesi,2,nominal_multiword_expression,iş,görüşmesi,C,,provisional_curation_requires_human_rating,İşveren ile aday arasında işe alım amacıyla yapılan görüşme,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=i%C5%9F%20g%C3%B6r%C3%BC%C5%9Fmesi,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir iş görüşmesi.,two_word_nominal_template,Tom'un bu sabah bir iş görüşmesi vardı.,iş görüşmesi,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1181688,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Bu hafta bir iş görüşmesi için Londra'ya gidiyorum.,iş görüşmesi,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2405083,misshii,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Yarın öğleden sonra Tom'un bir iş görüşmesi var.,iş görüşmesi,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4144447,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-219,TR,proje yönetimi,2,nominal_multiword_expression,proje,yönetimi,C,,provisional_curation_requires_human_rating,Bir projenin kaynaklarını ve aşamalarını planlama süreci,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=proje%20y%C3%B6netimi,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir proje yönetimi.,two_word_nominal_template,"Görevim, proje yönetimi ve ekip koordinasyonunu içeriyor.",proje yönetimi,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/13912746,serefsaid,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Ekip proje yönetimi için yeni yazılım kullanıyor.,proje yönetimi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Proje yönetimi deneyimi bu görevde çok önemli.,Proje yönetimi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-220,TR,kalite kontrolü,2,nominal_multiword_expression,kalite,kontrolü,C,,provisional_curation_requires_human_rating,Ürün veya hizmetin belirlenen niteliklere uyumunu denetleme işi,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=kalite%20kontrol%C3%BC,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kalite kontrolü.,two_word_nominal_template,Senin kalite kontrolünden çok etkilendim.,kalite kontrolünden,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1560736,ezgidurna,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Ürünler sevkiyattan önce kalite kontrolünden geçiyor.,kalite kontrolünden,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Kalite kontrolü sırasında iki hata bulundu.,Kalite kontrolü,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-221,TR,müşteri hizmetleri,2,nominal_multiword_expression,müşteri,hizmetleri,C,,provisional_curation_requires_human_rating,Müşterilere bilgi ve destek sağlayan hizmet birimi,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=m%C3%BC%C5%9Fteri%20hizmetleri,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir müşteri hizmetleri.,two_word_nominal_template,"Bugünlerde, müşteri hizmetlerinde deneyimi olan kişiler arıyoruz.",müşteri hizmetlerinde,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1478153,myasinpak,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Müşteri hizmetleri temsilcisiyle konuşmak istiyorsanız lütfen üçe basın.,Müşteri hizmetleri,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2990329,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Ben müşteri hizmetleri temsilcisine ulaşmadan önce telefonda 20 dakika beklemek zorunda kaldım.,müşteri hizmetleri,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4772136,deyta,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-222,TR,satış raporu,2,nominal_multiword_expression,satış,raporu,C,,provisional_curation_requires_human_rating,Belirli dönemdeki satış verilerini sunan rapor,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=sat%C4%B1%C5%9F%20raporu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir satış raporu.,two_word_nominal_template,Aylık satış raporu yönetime sunuldu.,satış raporu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Satış raporu gelirlerdeki düşüşü gösteriyor.,Satış raporu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Müdür güncel satış raporunu ayrıntılı inceledi.,satış raporunu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-223,TR,üretim hattı,2,nominal_multiword_expression,üretim,hattı,C,,provisional_curation_requires_human_rating,Bir ürünün aşamalı olarak üretildiği düzenek,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=%C3%BCretim%20hatt%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir üretim hattı.,two_word_nominal_template,Yeni üretim hattı kapasiteyi iki kat artırdı.,üretim hattı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Arıza yüzünden üretim hattı durdu.,üretim hattı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Mühendisler üretim hattını yeniden düzenledi.,üretim hattını,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-224,TR,enerji tüketimi,2,nominal_multiword_expression,enerji,tüketimi,C,,provisional_curation_requires_human_rating,Bir süreçte kullanılan enerji miktarı,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=enerji%20t%C3%BCketimi,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir enerji tüketimi.,two_word_nominal_template,Binanın enerji tüketimi geçen yıl azaldı.,enerji tüketimi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Yeni sistem enerji tüketimini düzenli ölçüyor.,enerji tüketimini,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Raporda hanelerin enerji tüketimi karşılaştırıldı.,enerji tüketimi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-225,TR,su deposu,2,nominal_multiword_expression,su,deposu,C,,provisional_curation_requires_human_rating,Suyu biriktirmek ve saklamak için kullanılan depo,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=su%20deposu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir su deposu.,two_word_nominal_template,Köyün su deposu tamamen doldu.,su deposu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Belediye yeni bir su deposu yaptıracak.,su deposu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Ekipler su deposunu temizledi.,su deposunu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-226,TR,güneş paneli,2,nominal_multiword_expression,güneş,paneli,C,,provisional_curation_requires_human_rating,Güneş enerjisini elektrik veya ısıya dönüştüren panel,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=g%C3%BCne%C5%9F%20paneli,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir güneş paneli.,two_word_nominal_template,Tom çatısının üzerine güneş paneli taktırdı.,güneş paneli,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4245560,tornado,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Tom çatısına güneş paneli kurdurdu.,güneş paneli,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4245561,tornado,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Neden Almanya'da bu kadar çok güneş paneli var?,güneş paneli,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5409177,deyta,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-227,TR,rüzgâr türbini,2,nominal_multiword_expression,rüzgâr,türbini,C,,provisional_curation_requires_human_rating,Rüzgâr enerjisinden elektrik üreten türbin,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=r%C3%BCzg%C3%A2r%20t%C3%BCrbini,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir rüzgâr türbini.,two_word_nominal_template,Rüzgâr türbini kıyıdaki tepeye kuruldu.,Rüzgâr türbini,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Yeni rüzgâr türbini binlerce eve elektrik sağlıyor.,rüzgâr türbini,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Mühendisler rüzgâr türbininin bakımını tamamladı.,rüzgâr türbininin,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-228,TR,atık yönetimi,2,nominal_multiword_expression,atık,yönetimi,C,,provisional_curation_requires_human_rating,"Atıkların toplanması, işlenmesi ve bertaraf edilmesi süreci",curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=at%C4%B1k%20y%C3%B6netimi,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir atık yönetimi.,two_word_nominal_template,Atık yönetimi bir ülkenin yaşam tarzını yansıtır.,Atık yönetimi,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/9424277,CVTR,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Belediye atık yönetimi planını yeniledi.,atık yönetimi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Etkili atık yönetimi çevre kirliliğini azaltır.,atık yönetimi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-229,TR,çevre politikası,2,nominal_multiword_expression,çevre,politikası,C,,provisional_curation_requires_human_rating,Çevrenin korunmasına ilişkin ilke ve kararlar bütünü,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=%C3%A7evre%20politikas%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir çevre politikası.,two_word_nominal_template,Şirket yeni çevre politikasını yayımladı.,çevre politikasını,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Çevre politikası emisyonların azaltılmasını hedefliyor.,Çevre politikası,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Uzmanlar ülkenin çevre politikasını değerlendirdi.,çevre politikasını,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-230,TR,eğitim programı,2,nominal_multiword_expression,eğitim,programı,C,,provisional_curation_requires_human_rating,Eğitimin amaçlarını ve içeriğini düzenleyen program,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=e%C4%9Fitim%20program%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir eğitim programı.,two_word_nominal_template,"O, hızlandırılmış bir eğitim programında okuyor.",eğitim programında,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5325664,deyta,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Herhangi bir eğitim programına katılırsanız belirli derslere girip bu derslerden geçmeniz lazım.,eğitim programına,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/13740519,Draig,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Üniversiteye bir bütün olarak başvuramazsınız, belli bir eğitim programına kayıt olmanız lazım.",eğitim programına,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/13740561,Draig,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-231,TR,ders kitabı,2,nominal_multiword_expression,ders,kitabı,C,,provisional_curation_requires_human_rating,Bir dersin öğretimi için hazırlanmış kitap,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=ders%20kitab%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir ders kitabı.,two_word_nominal_template,Bu iyi bir ders kitabı.,ders kitabı,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/922276,deyta,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Bu ders kitabı yeni başlayanlar için dizayn edilmiştir.,ders kitabı,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1022475,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"O, Amerikan tarihine dair bir ders kitabı okuyordu.",ders kitabı,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1036259,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-232,TR,sınav sonucu,2,nominal_multiword_expression,sınav,sonucu,C,,provisional_curation_requires_human_rating,Bir sınav değerlendirmesi sonunda elde edilen sonuç,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=s%C4%B1nav%20sonucu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir sınav sonucu.,two_word_nominal_template,Erkek kardeşim sınav sonucundan çok memnundu.,sınav sonucundan,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1014628,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Bana gelince, ben geçen günkü sınav sonucundan memnun değilim.",sınav sonucundan,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4913786,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"O, sınav sonucundan tatmin olmuş gibi görünüyordu.",sınav sonucundan,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5129701,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-233,TR,öğrenci belgesi,2,nominal_multiword_expression,öğrenci,belgesi,C,,provisional_curation_requires_human_rating,Bir kişinin öğrenci olduğunu gösteren resmî belge,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=%C3%B6%C4%9Frenci%20belgesi,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir öğrenci belgesi.,two_word_nominal_template,Başvuru için güncel öğrenci belgesi gerekiyor.,öğrenci belgesi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Öğrenci belgesini internetten indirdi.,Öğrenci belgesini,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Görevli öğrenci belgesinin aslını istedi.,öğrenci belgesinin,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-234,TR,öğretmen odası,2,nominal_multiword_expression,öğretmen,odası,C,,provisional_curation_requires_human_rating,Öğretmenlerin okulda kullandığı ortak oda,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=%C3%B6%C4%9Fretmen%20odas%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir öğretmen odası.,two_word_nominal_template,Öğretmen odası ikinci kattadır.,Öğretmen odası,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Toplantı öğretmen odasında yapılacak.,öğretmen odasında,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Yeni öğretmen odası daha geniş ve aydınlık.,öğretmen odası,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-235,TR,üniversite kampüsü,2,nominal_multiword_expression,üniversite,kampüsü,C,,provisional_curation_requires_human_rating,Bir üniversitenin binalarının bulunduğu yerleşke,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=%C3%BCniversite%20kamp%C3%BCs%C3%BC,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir üniversite kampüsü.,two_word_nominal_template,Üniversite kampüsünün merkezinde kurucusunun heykeli duruyor.,Üniversite kampüsünün,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1210702,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Üniversite kampüsü hafta sonu ziyarete açık.,Üniversite kampüsü,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Öğrenciler üniversite kampüsünde konser düzenledi.,üniversite kampüsünde,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-236,TR,kütüphane kartı,2,nominal_multiword_expression,kütüphane,kartı,C,,provisional_curation_requires_human_rating,Kütüphane hizmetlerinden yararlanmayı sağlayan kart,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=k%C3%BCt%C3%BCphane%20kart%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kütüphane kartı.,two_word_nominal_template,Tom'un kütüphane kartının süresi dolmuş.,kütüphane kartının,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5046566,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Bir kütüphane kartı almak için ne yapmam gerekiyor?,kütüphane kartı,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5772721,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,Benim bir kütüphane kartım yok.,kütüphane kartım,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5772722,duran,CC BY 2.0 FR,verified_open_license,exact_match_low_ambiguity,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-237,TR,laboratuvar cihazı,2,nominal_multiword_expression,laboratuvar,cihazı,C,,provisional_curation_requires_human_rating,Laboratuvar çalışmasında kullanılan ölçüm veya deney cihazı,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=laboratuvar%20cihaz%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir laboratuvar cihazı.,two_word_nominal_template,Yeni laboratuvar cihazı hassas ölçüm yapabiliyor.,laboratuvar cihazı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Teknisyen laboratuvar cihazını kalibre etti.,laboratuvar cihazını,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Arızalı laboratuvar cihazı onarıma gönderildi.,laboratuvar cihazı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-238,TR,araştırma merkezi,2,nominal_multiword_expression,araştırma,merkezi,C,,provisional_curation_requires_human_rating,Belirli alanlarda araştırma yürüten kurum veya birim,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=ara%C5%9Ft%C4%B1rma%20merkezi,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir araştırma merkezi.,two_word_nominal_template,Araştırma merkezi yeni binasına taşındı.,Araştırma merkezi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Üniversite bir yapay zekâ araştırma merkezi kurdu.,araştırma merkezi,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Araştırma merkezinde yüz bilim insanı çalışıyor.,Araştırma merkezinde,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-239,TR,bilim kurulu,2,nominal_multiword_expression,bilim,kurulu,C,,provisional_curation_requires_human_rating,Bilimsel konularda değerlendirme yapan uzman kurulu,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=bilim%20kurulu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir bilim kurulu.,two_word_nominal_template,Bilim kurulu bugün yeni tavsiyeler açıkladı.,Bilim kurulu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Bakanlık bağımsız bir bilim kurulu oluşturdu.,bilim kurulu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Bilim kurulunun raporu kamuoyuyla paylaşıldı.,Bilim kurulunun,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
